sku,offercode,location_original,location,instance_type,instance_family,vcpu,clock_speed,memory,storage,network_performance,processor_architecture,tenancy,os,usagetype,operation,pd_key,price_description,unit,price
NP5QGQXFUU3PNANT,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-Requests-GLACIER-Tier1,InitiateMultipartUploadForRepl,NP5QGQXFUU3PNANT.JRTCKXETXF.6YS6EN2CT7,"$0.0055 per 1,000 InitiateMultipartUpload for Replication to Glacier",Requests,0.0000055
K2B49NEVZ5A8VCBV,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-Requests-INT-Tier1,,K2B49NEVZ5A8VCBV.JRTCKXETXF.6YS6EN2CT7,"$0.0055 per 1,000 PUT, COPY, POST, or LIST requests to Intelligent-Tiering",Requests,0.0000055
2M6AUH7ET37B5AEU,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-TimedStorage-ZIA-SmObjects,,2M6AUH7ET37B5AEU.JRTCKXETXF.6YS6EN2CT7,$0.01104 per GB-Month of storage used for small objects,GB-Mo,0.01104
ARZ4PKTY9JNQYF2W,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-TagStorage-TagHrs,,ARZ4PKTY9JNQYF2W.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 10,000 tags",Tag-Mo,0.000001
UA99VUWP94X8H2W7,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-TimedStorage-ByteHrs,,UA99VUWP94X8H2W7.JRTCKXETXF.PXJDJ3YRG3,$0.023 per GB - storage used / month over 500 TB,GB-Mo,0.023
6YW7XFQVZ78A2BZR,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-TimedStorage-GlacierByteHrs,,6YW7XFQVZ78A2BZR.JRTCKXETXF.6YS6EN2CT7,$0.0045 per GB / month of storage used - Amazon Glacier,GB-Mo,0.0045
NW7PJ79B9QQS3C65,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-Exp-Select-Scanned-Bytes,,NW7PJ79B9QQS3C65.JRTCKXETXF.6YS6EN2CT7,$0.0231 per GB - Expedited Select Data Scanned Bytes,GB,0.0231
KEZHKC4H88HGU8N9,JRTCKXETXF,Middle East (Bahrain),Bahrain,,,,,,,,,,,MES1-EarlyDelete-SIA-SmObjects,,KEZHKC4H88HGU8N9.JRTCKXETXF.6YS6EN2CT7,$0.0138 per GB-Month prorated for small objects deleted or overwritten before 30 days in Standard-Infrequent Access,GB-Mo,0.0138
WTRJCW2RWZJSMRMZ,JRTCKXETXF,China (Beijing),Beijing,,,,,,,,,,,CNN1-DataTransfer-In-Bytes,,WTRJCW2RWZJSMRMZ.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for S3-DT-AWS Inbound in China (Beijing),GB,0
WTTZXPBY4XW6ZNEU,JRTCKXETXF,China (Beijing),Beijing,,,,,,,,,,,CNN1-DataTransfer-Out-Bytes,,WTTZXPBY4XW6ZNEU.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for S3-DT-AWS Outbound in China (Beijing),GB,0
3CDC4D5FAVJTFGH8,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-ZIA-SmObjects,,3CDC4D5FAVJTFGH8.JRTCKXETXF.6YS6EN2CT7,$0.0119 per GB-Mo for EarlyDelete-ZIA-SmObjects in Cape Town,GB-Mo,0.0119
VXHBYEDQXYABVK5J,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Standard-Retrieval-Bytes,IntDAARestoreObject,VXHBYEDQXYABVK5J.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Standard-Retrieval-Bytes:IntDAARestoreObject in Africa (Cape Town),GB,0
ETJDS455G4BDRQR8,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,CompleteMultipartUploadForRepl,ETJDS455G4BDRQR8.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 CompleteMultipartUpload for Replication to Glacier",Requests,0.000036
MXJDDCP5H9VKEARD,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-SIA-Tier2,,MXJDDCP5H9VKEARD.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 10,000 GET and all other requests to Standard-Infrequent Access in Cape Town",Requests,0.000001
V6Q5P52RQWU4YTGC,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-GlacierStaging,,V6Q5P52RQWU4YTGC.JRTCKXETXF.6YS6EN2CT7,$0.021 per GB-Mo for TimedStorage-GlacierStaging in Cape Town,GB-Mo,0.021
NYEDYNJMUBC89XRW,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,UploadPartForRepl,NYEDYNJMUBC89XRW.JRTCKXETXF.6YS6EN2CT7,"$0.0054 per 1,000 UploadPart for Replication to Glacier",Requests,0.0000054
28FR3YF4A8BU4RKN,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-INT-AA-ByteHrs,INTAAObjectOverhead,28FR3YF4A8BU4RKN.JRTCKXETXF.6YS6EN2CT7,$0.0045 per Gigabyte Month for TimedStorage-INT-AA-ByteHrs:INTAAObjectOverhead in Africa (Cape Town),Gigabyte Month,0.0045
473ER5ZRW7JMRF85,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Retrieval-ZIA,,473ER5ZRW7JMRF85.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Retrieval-ZIA in Cape Town,GB,0.01
XQ3J6JNCYDHHUPFC,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-ByteHrs,,XQ3J6JNCYDHHUPFC.JRTCKXETXF.6YS6EN2CT7,$0.0045 per GB-Mo for EarlyDelete-ByteHrs in Cape Town,GB-Mo,0.0045
CYXXD5YMQJX66WBQ,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-SIA-SmObjects,,CYXXD5YMQJX66WBQ.JRTCKXETXF.6YS6EN2CT7,$0.0149 per GB-Mo for EarlyDelete-SIA-SmObjects in Cape Town,GB-Mo,0.0149
BHMV8JYNTHXA4D3G,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier3,S3-GlacierTransition,BHMV8JYNTHXA4D3G.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 Glacier Requests in Cape Town",Requests,0.000036
FMCVG22HJEJXXVTR,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Bulk-Retrieval-Bytes,IntDAARestoreObject,FMCVG22HJEJXXVTR.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Bulk-Retrieval-Bytes:IntDAARestoreObject in Africa (Cape Town),GB,0
5VWZA76JPT9VJVXZ,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Returned-ZIA-Bytes,,5VWZA76JPT9VJVXZ.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Select-Returned-ZIA-Bytes in Cape Town,GB,0.01
XDV2GB9VVC7U4YGC,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Standard-Retrieval-Bytes,IntAARestoreObject,XDV2GB9VVC7U4YGC.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Standard-Retrieval-Bytes:IntAARestoreObject in Africa (Cape Town),GB,0
NVGWBNR6EKMFJNRE,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Bulk-Retrieval-Bytes,RestoreObject,NVGWBNR6EKMFJNRE.JRTCKXETXF.6YS6EN2CT7,$0.003 per GB for Bulk-Retrieval-Bytes:RestoreObject in Cape Town,GB,0.003
MBPVTC2FYHR6FT9Y,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-INT,,MBPVTC2FYHR6FT9Y.JRTCKXETXF.PGHJ3S3EYE,$0.0274 per GB-Mo for EarlyDelete-INT in Cape Town,GB-Mo,0.0274
76CCGWKE9W4EUPPZ,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Expedited-Retrieval-Bytes,IntAARestoreObject,76CCGWKE9W4EUPPZ.JRTCKXETXF.6YS6EN2CT7,$0.036 per GB for Expedited-Retrieval-Bytes:IntAARestoreObject in Africa (Cape Town),GB,0.036
JE9U9Z9SW54Q43E2,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier1,,JE9U9Z9SW54Q43E2.JRTCKXETXF.6YS6EN2CT7,"$0.006 per 1,000 PUT, COPY, POST, or LIST requests in Cape Town",Requests,0.000006
RZ6USA9E53DZ6P2P,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier6,,RZ6USA9E53DZ6P2P.JRTCKXETXF.6YS6EN2CT7,$0.012 per Expedited Glacier request in Cape Town,Requests,0.012
B77A8BUYCA3878AA,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-AA-Tier3,RestoreObject,B77A8BUYCA3878AA.JRTCKXETXF.6YS6EN2CT7,$0.0 per Requests for Requests-INT-AA-Tier3:RestoreObject in Africa (Cape Town),Requests,0
FS3YSMEX4PKENQSE,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-AA-Tier6,RestoreObjectExpedited,FS3YSMEX4PKENQSE.JRTCKXETXF.6YS6EN2CT7,$12 per Requests for Requests-INT-AA-Tier6:RestoreObjectExpedited in Africa (Cape Town),Requests,12
57CS44VFR599HBSY,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-ZIA-SmObjects,,57CS44VFR599HBSY.JRTCKXETXF.6YS6EN2CT7,$0.0119 per GB-Mo for TimedStorage-ZIA-SmObjects in Cape Town,GB-Mo,0.0119
CY5RDGQU7BV8N7VR,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,PutObjectReplTime,CY5RDGQU7BV8N7VR.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 PUT for Replication Time Control to Glacier",Requests,0.000036
HC2AVMSXZNRV6E9E,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-StorageLensFreeTier-ObjCount,StorageLens,HC2AVMSXZNRV6E9E.JRTCKXETXF.6YS6EN2CT7,$0.00 per MM objects per month for Storage Lens Free Tier to Africa (Cape Town),Objects,0
T59A4TWZJ6UFKEFX,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-ByteHrs,INTDAAS3ObjectOverhead,T59A4TWZJ6UFKEFX.JRTCKXETXF.6YS6EN2CT7,$0.025 per GB-Mo for TimedStorage-ByteHrs:INTDAAS3ObjectOverhead in Africa (Cape Town),GB-Mo,0.025
B6RTF5DK68RUU57M,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier3,S3-GDATransition,B6RTF5DK68RUU57M.JRTCKXETXF.6YS6EN2CT7,"$0.06 per 1,000 Lifecycle requests to Glacier Deep Archive in Cape Town",Requests,0.00006
WCA6Q9NJ5ZBWV4CD,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-ZIA,,WCA6Q9NJ5ZBWV4CD.JRTCKXETXF.6YS6EN2CT7,$0.0119 per GB-Mo for EarlyDelete-ZIA in Cape Town,GB-Mo,0.0119
HTVDZMN3S6F44RQG,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Returned-SIA-Bytes,,HTVDZMN3S6F44RQG.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Select-Returned-SIA-Bytes in Cape Town,GB,0.01
TT5MPPAPTE6APBCX,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Returned-INT-Bytes,,TT5MPPAPTE6APBCX.JRTCKXETXF.6YS6EN2CT7,$0.0007 per GB - for bytes returned by S3 Select in Intelligent - Tiering in Cape Town,GB,0.0007
U93TAMQXTMAMZ74V,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-AdditionalRequest-INT,RestoreObject,U93TAMQXTMAMZ74V.JRTCKXETXF.6YS6EN2CT7,$0.0004 per Requests for AdditionalRequest-INT:RestoreObject in Africa (Cape Town),Requests,0.0004
2X2NJ3XZ4V8JRVK9,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-ZIA-Tier2,,2X2NJ3XZ4V8JRVK9.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 10,000 GET and all other requests  to One Zone-Infrequent Access in Cape Town",Requests,0.000001
S4PWZK2KPMQPB53M,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,UploadPartReplTime,S4PWZK2KPMQPB53M.JRTCKXETXF.6YS6EN2CT7,"$0.0054 per 1,000 UploadPart for Replication Time Control to Glacier",Requests,0.0000054
R4XSRFS72UN5JWWU,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Retrieval-SIA,,R4XSRFS72UN5JWWU.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Retrieval-SIA in Cape Town,GB,0.01
Q4QJD947V97UHY8N,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Exp-Select-Returned-Bytes,,Q4QJD947V97UHY8N.JRTCKXETXF.6YS6EN2CT7,$0.036 per GB for Exp-Select-Returned-Bytes in Cape Town,GB,0.036
PJZ7UN5T8Y3594W5,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-INT-DAA-ByteHrs,,PJZ7UN5T8Y3594W5.JRTCKXETXF.6YS6EN2CT7,$0.0018 per Gigabyte Month for TimedStorage-INT-DAA-ByteHrs in Africa (Cape Town),Gigabyte Month,0.0018
S93QXJ78K43T9X5W,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-Tier2,,S93QXJ78K43T9X5W.JRTCKXETXF.6YS6EN2CT7,"$0.004 per 10,000 GET and all other requests to Intelligent-Tiering in Cape Town",Requests,0.0000004
GKZHUJJVBE2F8JH5,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-Tier1,,GKZHUJJVBE2F8JH5.JRTCKXETXF.6YS6EN2CT7,"$0.006 per 1,000 PUT, COPY, POST, or LIST requests to Intelligent-Tiering in Cape Town",Requests,0.000006
N5G5R7HFBGJYGX5B,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GDA-Tier2,,N5G5R7HFBGJYGX5B.JRTCKXETXF.6YS6EN2CT7,"$0.0043 per 10,000 GET and all other requests from Glacier",Requests,0.00000043
RH5CBQXKFHJVTEVU,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-DAA-Tier3,RestoreObject,RH5CBQXKFHJVTEVU.JRTCKXETXF.6YS6EN2CT7,$0.0 per Requests for Requests-INT-DAA-Tier3:RestoreObject in Africa (Cape Town),Requests,0
MP6HHC6YZ2J7QZAW,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-EarlyDelete-SIA,,MP6HHC6YZ2J7QZAW.JRTCKXETXF.6YS6EN2CT7,$0.0149 per GB-Mo for EarlyDelete-SIA in Cape Town,GB-Mo,0.0149
CSEQGDCESKK96GG4,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-StorageAnalytics-ObjCount,,CSEQGDCESKK96GG4.JRTCKXETXF.6YS6EN2CT7,$0.10 per 1 million objects monitored in S3 Analytics in Cape Town,Objects,0.0000001
CZ4RD82S6S72ZTRR,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Scanned-SIA-Bytes,,CZ4RD82S6S72ZTRR.JRTCKXETXF.6YS6EN2CT7,$0.002 per GB for Select-Scanned-SIA-Bytes in Cape Town,GB,0.002
SZR4UDVP3W3ZQF6B,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Peak-Restore-Bytes-Delta,,SZR4UDVP3W3ZQF6B.JRTCKXETXF.6YS6EN2CT7,$0.008 per GB for Peak-Restore-Bytes-Delta in Cape Town,GB,0.008
ANCTFF6P5ASU5SHA,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,CopyObject,ANCTFF6P5ASU5SHA.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 CopyObject requests to Glacier",Requests,0.000036
WJBC3H48BBCS7ZQJ,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-INT-FA-ByteHrs,,WJBC3H48BBCS7ZQJ.JRTCKXETXF.PXJDJ3YRG3,$0.025 per GB-Mo for TimedStorage-INT-FA-ByteHrs in Cape Town,GB-Mo,0.025
KWNFNBBJJ6A6WVY2,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-GlacierByteHrs,,KWNFNBBJJ6A6WVY2.JRTCKXETXF.6YS6EN2CT7,$0.0045 per GB-Mo for TimedStorage-GlacierByteHrs in Cape Town,GB-Mo,0.0045
2HWVKPPK8XE9C4KF,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-BatchOperations-Jobs,,2HWVKPPK8XE9C4KF.JRTCKXETXF.6YS6EN2CT7,$0.25 per Jobs for BatchOperations-Jobs in Cape Town,Jobs,0.25
T8J3JW77AYQDSTY4,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-SIA-ByteHrs,,T8J3JW77AYQDSTY4.JRTCKXETXF.6YS6EN2CT7,$0.0149 per GB-Mo for TimedStorage-SIA-ByteHrs in Cape Town,GB-Mo,0.0149
5VQHQCCCCPTJZC2Z,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-ZIA-Tier1,,5VQHQCCCCPTJZC2Z.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 PUT, COPY, POST or LIST requests to One Zone-Infrequent Access in Cape Town",Requests,0.00001
3U2QCK8PMJATRGHM,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Std-Select-Scanned-Bytes,,3U2QCK8PMJATRGHM.JRTCKXETXF.6YS6EN2CT7,$0.0084 per GB for Std-Select-Scanned-Bytes in Cape Town,GB,0.0096
XKDFV26NUCJWRHT6,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier2,,XKDFV26NUCJWRHT6.JRTCKXETXF.6YS6EN2CT7,"$0.0043 per 10,000 GET and all other requests from Glacier",Requests,0.00000043
SSD6DEWDEEJVSJ5U,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,CopyPart,SSD6DEWDEEJVSJ5U.JRTCKXETXF.6YS6EN2CT7,"$0.0054 per 1,000 CopyPart to Glacier",Requests,0.0000054
S2ENARKX3E2N7PW6,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Bulk-Select-Returned-Bytes,,S2ENARKX3E2N7PW6.JRTCKXETXF.6YS6EN2CT7,$0.003 per GB for Bulk-Select-Returned-Bytes in Cape Town,GB,0.003
UXFZX49BKRZ4YJV9,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Inventory-ObjectsListed,,UXFZX49BKRZ4YJV9.JRTCKXETXF.6YS6EN2CT7,$0.0025 per 1 million Objects for Inventory-ObjectsListed in Cape Town,Objects,2.5E-09
JPUVF2CD4JJ3TG7H,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-INT-AA-ByteHrs,,JPUVF2CD4JJ3TG7H.JRTCKXETXF.6YS6EN2CT7,$0.0045 per Gigabyte Month for TimedStorage-INT-AA-ByteHrs in Africa (Cape Town),Gigabyte Month,0.0045
N34HZRYQM2UBWNGX,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-INT-DAA-Tier5,RestoreObjectBulk,N34HZRYQM2UBWNGX.JRTCKXETXF.6YS6EN2CT7,$0.0 per API Requests for Requests-INT-DAA-Tier5:RestoreObjectBulk in Africa (Cape Town),API Requests,0
S6MZG4K3R8HACRWD,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,CompleteMultipartUploadReplTime,S6MZG4K3R8HACRWD.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 CompleteMultipartUpload for Replication Time Control to Glacier",Requests,0.000036
9XKMEQP6ZW5EG4B9,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-BatchOperations-Objects,,9XKMEQP6ZW5EG4B9.JRTCKXETXF.6YS6EN2CT7,$1.00 per 1 million Objects for BatchOperations-Objects in Cape Town,Objects,0.000001
PKNTJS9258DN4A5S,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Std-Select-Returned-Bytes,,PKNTJS9258DN4A5S.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Std-Select-Returned-Bytes in Cape Town,GB,0.012
WH677TJMDTRS5ET9,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Bulk-Select-Scanned-Bytes,,WH677TJMDTRS5ET9.JRTCKXETXF.6YS6EN2CT7,$0.0012 per GB for Bulk-Select-Scanned-Bytes in Cape Town,GB,0.0012
S7FKNEJACC3A9YRV,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,InitiateMultipartUploadReplTime,S7FKNEJACC3A9YRV.JRTCKXETXF.6YS6EN2CT7,"$0.0054 per 1,000 InitiateMultipartUpload for Replication Time Control to Glacier",Requests,0.0000054
7EKQPYTF29CCF45F,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-StorageLens-ObjCount,StorageLens,7EKQPYTF29CCF45F.JRTCKXETXF.6YS6EN2CT7,$0.20 per MM objects per month for Storage Lens to Africa (Cape Town),Objects,0.0000002
8P96AB8YBEX3WCFQ,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Standard-Retrieval-Bytes,RestoreObject,8P96AB8YBEX3WCFQ.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB for Standard-Retrieval-Bytes:RestoreObject in Cape Town,GB,0.012
XTQFNVUN6CUW3NU8,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Exp-Select-Scanned-Bytes,,XTQFNVUN6CUW3NU8.JRTCKXETXF.6YS6EN2CT7,$0.024 per GB for Exp-Select-Scanned-Bytes in Cape Town,GB,0.024
E35TKSEFGM9RWVNR,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Scanned-Bytes,,E35TKSEFGM9RWVNR.JRTCKXETXF.6YS6EN2CT7,$0.002 per GB for Select-Scanned-Bytes in Cape Town,GB,0.002
9VH2YPHCP4U8ARDB,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier2,,9VH2YPHCP4U8ARDB.JRTCKXETXF.6YS6EN2CT7,"$0.004 per 10,000 GET and all other requests in Cape Town",Requests,0.0000004
492AADVAXK8G9HCW,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Bulk-Retrieval-Bytes,IntAARestoreObject,492AADVAXK8G9HCW.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Bulk-Retrieval-Bytes:IntAARestoreObject in Africa (Cape Town),GB,0
ZDWM9E2QDFWS3UFB,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-RRS-ByteHrs,,ZDWM9E2QDFWS3UFB.JRTCKXETXF.D42MF2PVJS,$0.0232 per GB-Mo for TimedStorage-RRS-ByteHrs in Cape Town,GB-Mo,0.0232
J93BMHN7DE6YK9X3,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Standard-Retrieval-Bytes,DeepArchiveRestoreObject,J93BMHN7DE6YK9X3.JRTCKXETXF.6YS6EN2CT7,$0.02 per GB for Standard-Retrieval-Bytes:DeepArchiveRestoreObject in Cape Town,GB,0.024
G7YBEF4UJ5ZQCPJA,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-S3-API-OL-BytesReturned,,G7YBEF4UJ5ZQCPJA.JRTCKXETXF.6YS6EN2CT7,$0.005 per GB for S3-API-OL-BytesReturned in Africa (Cape Town),GB,0.005
UEY8QZVH8E9TAVQ6,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-TimedStorage-ZIA-ByteHrs,,UEY8QZVH8E9TAVQ6.JRTCKXETXF.6YS6EN2CT7,$0.0119 per GB-Mo for TimedStorage-ZIA-ByteHrs in Cape Town,GB-Mo,0.0119
V3YWE28RNGZ8ENUG,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier5,,V3YWE28RNGZ8ENUG.JRTCKXETXF.6YS6EN2CT7,"$0.03 per 1,000 Bulk Glacier requests in Cape Town",Requests,0.00003
WA9Q43JDWBKC89S4,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,UploadPart,WA9Q43JDWBKC89S4.JRTCKXETXF.6YS6EN2CT7,"$0.0054 per 1,000 UploadPart requests to Glacier",Requests,0.0000054
SXTDX47DJ96WJFQR,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-GLACIER-Tier1,PutObjectForRepl,SXTDX47DJ96WJFQR.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 PUT for Replication to Glacier",Requests,0.000036
QZKUFXKRPBC4UPP5,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Select-Scanned-ZIA-Bytes,,QZKUFXKRPBC4UPP5.JRTCKXETXF.6YS6EN2CT7,$0.002 per GB for Select-Scanned-ZIA-Bytes in Cape Town,GB,0.002
SUA57QQEXZGJN7N9,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Expedited-Retrieval-Bytes,,SUA57QQEXZGJN7N9.JRTCKXETXF.6YS6EN2CT7,$0.036 per GB for Expedited-Retrieval-Bytes in Cape Town,GB,0.036
RBZDP9SMACAPEGFN,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-Tier3,RestoreObject,RBZDP9SMACAPEGFN.JRTCKXETXF.6YS6EN2CT7,"$0.06 per 1,000 Glacier Requests in Cape Town",Requests,0.00006
FGE9W5TC7TUFXUUT,JRTCKXETXF,Africa (Cape Town),Cape Town,,,,,,,,,,,AFS1-Requests-SIA-Tier1,,FGE9W5TC7TUFXUUT.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 PUT, COPY, POST or LIST requests to Standard-Infrequent Access in Cape Town",Requests,0.00001
